list-none-s,8,1000,1,24000,10952234,456,0
list-none-s,12,1000,1,36000,88187582,2449,0
list-none-s,12,1000,1,36000,44678718,1241,0
list-none-s,12,1000,1,36000,15086133,419,0
list-none-m,1,1000,1,3000,3728026,1242,38
list-none-m,2,1000,1,6000,11059308,1843,1873
list-none-m,4,1000,1,12000,49760467,4146,17340
list-none-m,8,1000,1,24000,189983015,7915,62708
list-none-m,12,1000,1,36000,422248365,11729,127884
list-none-m,16,1000,1,48000,755201030,15733,252344
list-none-m,24,1000,1,72000,1805625440,25078,648471
list-none-s,1,1000,1,3000,3602281,1200,0
list-none-s,2,1000,1,6000,9698845,1616,0
list-none-s,4,1000,1,12000,43659652,3638,0
list-none-s,8,1000,1,24000,222288686,9262,0
list-none-s,12,1000,1,36000,297489291,8263,0
list-none-s,16,1000,1,48000,418473492,8718,0
list-none-s,24,1000,1,72000,919531630,12771,0
list-id-none,1,1,1,3,131072,43690,0
list-id-none,1,2,1,6,127022,21170,0
list-id-none,1,4,1,12,124913,10409,0
list-id-none,1,8,1,24,131362,5473,0
list-id-none,1,16,1,48,143503,2989,0
list-id-none,4,1,1,12,156787,13065,0
list-id-none,4,2,1,24,179509,7479,0
list-id-none,4,4,1,48,156527,3260,0
list-id-none,4,8,1,96,164993,1718,0
list-id-none,8,1,1,24,292410,12183,0
list-id-none,8,2,1,48,282458,5884,0
list-id-none,8,4,1,96,297937,3103,0
list-id-none,8,8,1,192,299442,1559,0
list-id-none,12,1,1,36,381691,10602,0
list-id-none,12,2,1,72,352110,4890,0
list-id-none,12,4,1,144,386543,2684,0
list-id-none,16,1,1,48,479485,9989,0
list-id-none,16,2,1,96,475921,4957,0
list-id-none,16,4,1,192,467714,2436,0
list-id-none,16,8,1,384,506622,1319,0
list-id-s,1,10,1,30,122642,4088,0
list-id-s,1,20,1,60,162383,2706,0
list-id-s,1,40,1,120,151647,1263,0
list-id-s,1,80,1,240,282364,1176,0
list-id-s,4,10,1,120,204105,1700,0
list-id-s,4,20,1,240,263764,1099,0
list-id-s,4,40,1,480,375950,783,0
list-id-s,4,80,1,960,706101,735,0
list-id-s,8,10,1,240,290758,1211,0
list-id-s,8,20,1,480,417611,870,0
list-id-s,8,40,1,960,702056,731,0
list-id-s,8,80,1,1920,1308474,681,0
list-id-s,12,10,1,360,385011,1069,0
list-id-s,12,20,1,720,570730,792,0
list-id-s,12,40,1,1440,1069673,742,0
list-id-s,12,80,1,2880,2472822,858,0
list-id-s,16,10,1,480,513097,1068,0
list-id-s,16,20,1,960,724813,755,0
list-id-s,16,40,1,1920,1799832,937,0
list-id-s,16,80,1,3840,3796216,988,0
list-id-m,1,10,1,30,145061,4835,135
list-id-m,1,20,1,60,151110,2518,81
list-id-m,1,40,1,120,175269,1460,62
list-id-m,1,80,1,240,241608,1006,48
list-id-m,4,10,1,120,239065,1992,2946
list-id-m,4,20,1,240,283593,1181,1570
list-id-m,4,40,1,480,461480,961,1804
list-id-m,4,80,1,960,831359,865,1826
list-id-m,8,10,1,240,366411,1526,3585
list-id-m,8,20,1,480,500984,1043,3887
list-id-m,8,40,1,960,855567,891,4207
